bird,audio,length,destination
retpip,370105.wav,7.908,/datasets/xeno_canto/491_all/370105.wav
retpip,471977.wav,7.31075,/datasets/xeno_canto/491_all/471977.wav
retpip,614720.wav,13.036688,/datasets/xeno_canto/491_all/614720.wav
retpip,134840.wav,6.060438,/datasets/xeno_canto/491_all/134840.wav
retpip,431072.wav,10.004938,/datasets/xeno_canto/491_all/431072.wav
retpip,505698.wav,6.060438,/datasets/xeno_canto/491_all/505698.wav
retpip,303829.wav,10.788563,/datasets/xeno_canto/491_all/303829.wav
retpip,303828.wav,10.5535,/datasets/xeno_canto/491_all/303828.wav
retpip,600612.wav,6.974688,/datasets/xeno_canto/491_all/600612.wav
retpip,646792.wav,54.956938,/datasets/xeno_canto/491_all/646792.wav
retpip,646793.wav,5.021875,/datasets/xeno_canto/491_all/646793.wav
retpip,646794.wav,10.333313,/datasets/xeno_canto/491_all/646794.wav
retpip,646795.wav,46.416563,/datasets/xeno_canto/491_all/646795.wav
retpip,332190_0.wav,60.032,/datasets/xeno_canto/491_all/332190_0.wav
retpip,649503.wav,11.675063,/datasets/xeno_canto/491_all/649503.wav
retpip,198700.wav,15.3215,/datasets/xeno_canto/491_all/198700.wav
retpip,552183.wav,8.9115,/datasets/xeno_canto/491_all/552183.wav
retpip,589283.wav,20.454938,/datasets/xeno_canto/491_all/589283.wav
retpip,537940.wav,13.569938,/datasets/xeno_canto/491_all/537940.wav
retpip,679928.wav,12.442438,/datasets/xeno_canto/491_all/679928.wav
retpip,506207.wav,9.873,/datasets/xeno_canto/491_all/506207.wav
retpip,430996.wav,10.109375,/datasets/xeno_canto/491_all/430996.wav
retpip,198199.wav,11.173813,/datasets/xeno_canto/491_all/198199.wav
retpip,399824_0.wav,60.032,/datasets/xeno_canto/491_all/399824_0.wav
retpip,267487.wav,25.4955,/datasets/xeno_canto/491_all/267487.wav
retpip,267486.wav,10.004938,/datasets/xeno_canto/491_all/267486.wav
retpip,276844.wav,42.057125,/datasets/xeno_canto/491_all/276844.wav
retpip,592545.wav,10.095875,/datasets/xeno_canto/491_all/592545.wav
retpip,678400.wav,16.892,/datasets/xeno_canto/491_all/678400.wav
retpip,678401.wav,6.112688,/datasets/xeno_canto/491_all/678401.wav
retpip,603839.wav,8.791,/datasets/xeno_canto/491_all/603839.wav
retpip,109701_0.wav,60.032,/datasets/xeno_canto/491_all/109701_0.wav
retpip,547103.wav,14.770188,/datasets/xeno_canto/491_all/547103.wav
retpip,345769.wav,18.35275,/datasets/xeno_canto/491_all/345769.wav
retpip,322598.wav,10.907063,/datasets/xeno_canto/491_all/322598.wav
retpip,683388.wav,49.75675,/datasets/xeno_canto/491_all/683388.wav
retpip,469486.wav,5.773063,/datasets/xeno_canto/491_all/469486.wav
retpip,197375.wav,8.016,/datasets/xeno_canto/491_all/197375.wav
retpip,620346.wav,6.059938,/datasets/xeno_canto/491_all/620346.wav
retpip,199648.wav,11.02475,/datasets/xeno_canto/491_all/199648.wav
retpip,471981.wav,15.684125,/datasets/xeno_canto/491_all/471981.wav
retpip,679377.wav,19.632,/datasets/xeno_canto/491_all/679377.wav
retpip,490310.wav,10.762438,/datasets/xeno_canto/491_all/490310.wav
retpip,495700.wav,13.671188,/datasets/xeno_canto/491_all/495700.wav
retpip,365649.wav,13.009,/datasets/xeno_canto/491_all/365649.wav
retpip,342613.wav,20.244938,/datasets/xeno_canto/491_all/342613.wav
retpip,342614.wav,12.173063,/datasets/xeno_canto/491_all/342614.wav
retpip,127321.wav,9.691438,/datasets/xeno_canto/491_all/127321.wav
retpip,278344.wav,9.404063,/datasets/xeno_canto/491_all/278344.wav
retpip,586855.wav,6.0,/datasets/xeno_canto/491_all/586855.wav
retpip,499231.wav,30.158,/datasets/xeno_canto/491_all/499231.wav
retpip,499446.wav,11.258813,/datasets/xeno_canto/491_all/499446.wav
retpip,586250.wav,13.541125,/datasets/xeno_canto/491_all/586250.wav
retpip,494676.wav,9.24275,/datasets/xeno_canto/491_all/494676.wav
retpip,586251.wav,12.00325,/datasets/xeno_canto/491_all/586251.wav
retpip,180268.wav,14.9905,/datasets/xeno_canto/491_all/180268.wav
retpip,472015.wav,5.073625,/datasets/xeno_canto/491_all/472015.wav
retpip,649334.wav,45.723063,/datasets/xeno_canto/491_all/649334.wav
retpip,424101.wav,27.578813,/datasets/xeno_canto/491_all/424101.wav
retpip,591482.wav,11.419625,/datasets/xeno_canto/491_all/591482.wav
retpip,424100.wav,6.927438,/datasets/xeno_canto/491_all/424100.wav
retpip,445561.wav,6.312,/datasets/xeno_canto/491_all/445561.wav
retpip,496449.wav,11.389375,/datasets/xeno_canto/491_all/496449.wav
retpip,92201.wav,12.486563,/datasets/xeno_canto/491_all/92201.wav
retpip,396674_0.wav,60.032,/datasets/xeno_canto/491_all/396674_0.wav
retpip,384502.wav,6.631438,/datasets/xeno_canto/491_all/384502.wav
retpip,447641.wav,9.978813,/datasets/xeno_canto/491_all/447641.wav
retpip,288970.wav,7.368688,/datasets/xeno_canto/491_all/288970.wav
retpip,672406.wav,9.587625,/datasets/xeno_canto/491_all/672406.wav
retpip,672403.wav,13.043063,/datasets/xeno_canto/491_all/672403.wav
retpip,644821.wav,8.10375,/datasets/xeno_canto/491_all/644821.wav
retpip,672402.wav,16.009938,/datasets/xeno_canto/491_all/672402.wav
retpip,644697.wav,17.0,/datasets/xeno_canto/491_all/644697.wav
retpip,77658.wav,17.952,/datasets/xeno_canto/491_all/77658.wav
retpip,673089.wav,18.982125,/datasets/xeno_canto/491_all/673089.wav
retpip,497339.wav,11.075938,/datasets/xeno_canto/491_all/497339.wav
retpip,587725.wav,25.824,/datasets/xeno_canto/491_all/587725.wav
retpip,396698.wav,11.593625,/datasets/xeno_canto/491_all/396698.wav
retpip,336396.wav,16.128,/datasets/xeno_canto/491_all/336396.wav
retpip,127323.wav,8.071875,/datasets/xeno_canto/491_all/127323.wav
retpip,366749.wav,6.141688,/datasets/xeno_canto/491_all/366749.wav
retpip,127322.wav,6.060438,/datasets/xeno_canto/491_all/127322.wav
retpip,673114.wav,30.825625,/datasets/xeno_canto/491_all/673114.wav
retpip,446999.wav,6.12,/datasets/xeno_canto/491_all/446999.wav
retpip,642320.wav,10.862313,/datasets/xeno_canto/491_all/642320.wav
retpip,396674_1.wav,8.94375,/datasets/xeno_canto/491_all/396674_1.wav
retpip,36313.wav,8.359188,/datasets/xeno_canto/491_all/36313.wav
retpip,632267.wav,15.925063,/datasets/xeno_canto/491_all/632267.wav
retpip,603155.wav,10.704,/datasets/xeno_canto/491_all/603155.wav
retpip,472003.wav,15.652188,/datasets/xeno_canto/491_all/472003.wav
retpip,194576.wav,58.019063,/datasets/xeno_canto/491_all/194576.wav
retpip,654154.wav,25.291813,/datasets/xeno_canto/491_all/654154.wav
retpip,472000.wav,17.960375,/datasets/xeno_canto/491_all/472000.wav
retpip,679449.wav,10.05175,/datasets/xeno_canto/491_all/679449.wav
retpip,471999.wav,19.166813,/datasets/xeno_canto/491_all/471999.wav
retpip,476370_1.wav,59.968,/datasets/xeno_canto/491_all/476370_1.wav
retpip,332190_1.wav,26.1426875,/datasets/xeno_canto/491_all/332190_1.wav
retpip,597257.wav,11.06925,/datasets/xeno_canto/491_all/597257.wav
retpip,685709.wav,9.08175,/datasets/xeno_canto/491_all/685709.wav
retpip,476370_2.wav,31.09225,/datasets/xeno_canto/491_all/476370_2.wav
retpip,476371.wav,11.441625,/datasets/xeno_canto/491_all/476371.wav
retpip,592483.wav,9.106688,/datasets/xeno_canto/491_all/592483.wav
retpip,109145.wav,49.785,/datasets/xeno_canto/491_all/109145.wav
retpip,139099.wav,17.502063,/datasets/xeno_canto/491_all/139099.wav
retpip,471989.wav,7.488,/datasets/xeno_canto/491_all/471989.wav
retpip,471986.wav,7.323063,/datasets/xeno_canto/491_all/471986.wav
retpip,471982.wav,16.526313,/datasets/xeno_canto/491_all/471982.wav
retpip,490339.wav,5.27675,/datasets/xeno_canto/491_all/490339.wav
retpip,502622.wav,25.208188,/datasets/xeno_canto/491_all/502622.wav
retpip,424099.wav,28.986063,/datasets/xeno_canto/491_all/424099.wav
retpip,679549.wav,13.820563,/datasets/xeno_canto/491_all/679549.wav
retpip,679876.wav,40.553875,/datasets/xeno_canto/491_all/679876.wav
retpip,502171.wav,6.397125,/datasets/xeno_canto/491_all/502171.wav
retpip,277864.wav,8.424,/datasets/xeno_canto/491_all/277864.wav
retpip,476370_0.wav,60.032,/datasets/xeno_canto/491_all/476370_0.wav
retpip,672342.wav,11.942813,/datasets/xeno_canto/491_all/672342.wav
retpip,592310.wav,7.08325,/datasets/xeno_canto/491_all/592310.wav
retpip,335733.wav,34.236,/datasets/xeno_canto/491_all/335733.wav
retpip,472014.wav,6.562,/datasets/xeno_canto/491_all/472014.wav
retpip,472013.wav,5.490938,/datasets/xeno_canto/491_all/472013.wav
retpip,614698.wav,8.499563,/datasets/xeno_canto/491_all/614698.wav
retpip,502377.wav,9.0,/datasets/xeno_canto/491_all/502377.wav
retpip,150180.wav,10.638688,/datasets/xeno_canto/491_all/150180.wav
retpip,472010.wav,13.309438,/datasets/xeno_canto/491_all/472010.wav
retpip,472009.wav,23.739375,/datasets/xeno_canto/491_all/472009.wav
retpip,85844.wav,28.3135,/datasets/xeno_canto/491_all/85844.wav
retpip,85840.wav,59.613813,/datasets/xeno_canto/491_all/85840.wav
retpip,267489.wav,10.109375,/datasets/xeno_canto/491_all/267489.wav
retpip,146895.wav,10.632,/datasets/xeno_canto/491_all/146895.wav
retpip,85836.wav,10.84725,/datasets/xeno_canto/491_all/85836.wav
retpip,679866.wav,24.124688,/datasets/xeno_canto/491_all/679866.wav
retpip,472006.wav,56.697938,/datasets/xeno_canto/491_all/472006.wav
retpip,593689.wav,10.5535,/datasets/xeno_canto/491_all/593689.wav
retpip,586704.wav,11.616,/datasets/xeno_canto/491_all/586704.wav
retpip,432450.wav,46.1845,/datasets/xeno_canto/491_all/432450.wav
retpip,643941_12.wav,6.761125,/datasets/xeno_canto/491_all/643941_12.wav
retpip,147149.wav,23.568,/datasets/xeno_canto/491_all/147149.wav
retpip,643941_2.wav,60.032,/datasets/xeno_canto/491_all/643941_2.wav
retpip,643941_3.wav,59.968,/datasets/xeno_canto/491_all/643941_3.wav
retpip,643941_4.wav,60.032,/datasets/xeno_canto/491_all/643941_4.wav
retpip,643941_5.wav,59.968,/datasets/xeno_canto/491_all/643941_5.wav
retpip,643941_6.wav,60.032,/datasets/xeno_canto/491_all/643941_6.wav
retpip,643941_7.wav,59.968,/datasets/xeno_canto/491_all/643941_7.wav
retpip,147147.wav,11.4,/datasets/xeno_canto/491_all/147147.wav
retpip,679012.wav,19.665313,/datasets/xeno_canto/491_all/679012.wav
retpip,643941_8.wav,60.032,/datasets/xeno_canto/491_all/643941_8.wav
retpip,643941_9.wav,59.968,/datasets/xeno_canto/491_all/643941_9.wav
retpip,643941_11.wav,59.968,/datasets/xeno_canto/491_all/643941_11.wav
retpip,156867.wav,5.668563,/datasets/xeno_canto/491_all/156867.wav
retpip,147209.wav,51.504,/datasets/xeno_canto/491_all/147209.wav
retpip,147210.wav,37.2,/datasets/xeno_canto/491_all/147210.wav
retpip,615879.wav,10.037188,/datasets/xeno_canto/491_all/615879.wav
retpip,630468.wav,12.249938,/datasets/xeno_canto/491_all/630468.wav
retpip,209533.wav,9.142875,/datasets/xeno_canto/491_all/209533.wav
retpip,674481.wav,8.544,/datasets/xeno_canto/491_all/674481.wav
retpip,389276.wav,9.788,/datasets/xeno_canto/491_all/389276.wav
retpip,673935.wav,25.832188,/datasets/xeno_canto/491_all/673935.wav
retpip,28371.wav,11.911875,/datasets/xeno_canto/491_all/28371.wav
retpip,283718.wav,12.817438,/datasets/xeno_canto/491_all/283718.wav
retpip,373095.wav,8.244063,/datasets/xeno_canto/491_all/373095.wav
retpip,283751.wav,12.74775,/datasets/xeno_canto/491_all/283751.wav
retpip,591658.wav,10.729,/datasets/xeno_canto/491_all/591658.wav
retpip,591905.wav,14.860813,/datasets/xeno_canto/491_all/591905.wav
retpip,643941_10.wav,60.032,/datasets/xeno_canto/491_all/643941_10.wav
retpip,643941_1.wav,59.968,/datasets/xeno_canto/491_all/643941_1.wav
retpip,149011.wav,17.64,/datasets/xeno_canto/491_all/149011.wav
retpip,123402.wav,9.186813,/datasets/xeno_canto/491_all/123402.wav
retpip,148586.wav,21.624,/datasets/xeno_canto/491_all/148586.wav
retpip,432617.wav,14.975063,/datasets/xeno_canto/491_all/432617.wav
retpip,240712.wav,26.223688,/datasets/xeno_canto/491_all/240712.wav
retpip,148999.wav,28.32,/datasets/xeno_canto/491_all/148999.wav
retpip,565413.wav,5.957063,/datasets/xeno_canto/491_all/565413.wav
retpip,678731.wav,7.251188,/datasets/xeno_canto/491_all/678731.wav
retpip,641550.wav,19.95325,/datasets/xeno_canto/491_all/641550.wav
retpip,312187.wav,5.034063,/datasets/xeno_canto/491_all/312187.wav
retpip,647552.wav,7.175,/datasets/xeno_canto/491_all/647552.wav
retpip,147152.wav,15.24,/datasets/xeno_canto/491_all/147152.wav
retpip,432449.wav,38.164938,/datasets/xeno_canto/491_all/432449.wav
retpip,147207.wav,46.128,/datasets/xeno_canto/491_all/147207.wav
retpip,26684_0.wav,60.032,/datasets/xeno_canto/491_all/26684_0.wav
retpip,592716.wav,15.948813,/datasets/xeno_canto/491_all/592716.wav
retpip,148997.wav,48.816,/datasets/xeno_canto/491_all/148997.wav
retpip,147150.wav,14.424,/datasets/xeno_canto/491_all/147150.wav
retpip,26684_1.wav,59.968,/datasets/xeno_canto/491_all/26684_1.wav
retpip,26684_2.wav,38.511,/datasets/xeno_canto/491_all/26684_2.wav
retpip,282818.wav,6.060438,/datasets/xeno_canto/491_all/282818.wav
retpip,171540.wav,7.000813,/datasets/xeno_canto/491_all/171540.wav
retpip,643905.wav,28.547063,/datasets/xeno_canto/491_all/643905.wav
retpip,643912.wav,24.178625,/datasets/xeno_canto/491_all/643912.wav
retpip,643913.wav,20.430938,/datasets/xeno_canto/491_all/643913.wav
retpip,643941_0.wav,60.032,/datasets/xeno_canto/491_all/643941_0.wav
retpip,147151.wav,23.928,/datasets/xeno_canto/491_all/147151.wav
retpip,644145.wav,21.515375,/datasets/xeno_canto/491_all/644145.wav
retpip,432616.wav,8.893,/datasets/xeno_canto/491_all/432616.wav
retpip,676385.wav,7.936063,/datasets/xeno_canto/491_all/676385.wav
retpip,589144.wav,12.199188,/datasets/xeno_canto/491_all/589144.wav
retpip,462622.wav,9.024,/datasets/xeno_canto/491_all/462622.wav
retpip,432479.wav,9.378625,/datasets/xeno_canto/491_all/432479.wav
retpip,642267.wav,59.282063,/datasets/xeno_canto/491_all/642267.wav
retpip,647366.wav,5.159063,/datasets/xeno_canto/491_all/647366.wav
retpip,435092.wav,15.700688,/datasets/xeno_canto/491_all/435092.wav
retpip,435076.wav,13.819875,/datasets/xeno_canto/491_all/435076.wav
retpip,647364.wav,5.758063,/datasets/xeno_canto/491_all/647364.wav
retpip,673667.wav,14.064,/datasets/xeno_canto/491_all/673667.wav
retpip,435075.wav,7.811688,/datasets/xeno_canto/491_all/435075.wav
retpip,564758.wav,8.553063,/datasets/xeno_canto/491_all/564758.wav
retpip,555815.wav,53.156438,/datasets/xeno_canto/491_all/555815.wav
retpip,147206.wav,38.016,/datasets/xeno_canto/491_all/147206.wav
retpip,434687.wav,10.08325,/datasets/xeno_canto/491_all/434687.wav
retpip,683070.wav,5.017625,/datasets/xeno_canto/491_all/683070.wav
retpip,432478.wav,10.705688,/datasets/xeno_canto/491_all/432478.wav
retpip,300922.wav,10.1415,/datasets/xeno_canto/491_all/300922.wav
retpip,678767.wav,11.353,/datasets/xeno_canto/491_all/678767.wav
retpip,442448.wav,5.17225,/datasets/xeno_canto/491_all/442448.wav
retpip,415185.wav,6.791875,/datasets/xeno_canto/491_all/415185.wav
retpip,291679.wav,9.299625,/datasets/xeno_canto/491_all/291679.wav
retpip,147827.wav,8.496,/datasets/xeno_canto/491_all/147827.wav
retpip,67213_0.wav,60.032,/datasets/xeno_canto/491_all/67213_0.wav
retpip,676550.wav,16.462938,/datasets/xeno_canto/491_all/676550.wav
retpip,67213_1.wav,25.4929375,/datasets/xeno_canto/491_all/67213_1.wav
retpip,592690.wav,7.682438,/datasets/xeno_canto/491_all/592690.wav
retpip,299958.wav,5.642438,/datasets/xeno_canto/491_all/299958.wav
retpip,299959.wav,8.90775,/datasets/xeno_canto/491_all/299959.wav
retpip,299960.wav,11.154313,/datasets/xeno_canto/491_all/299960.wav
retpip,372390.wav,25.208188,/datasets/xeno_canto/491_all/372390.wav
retpip,147445.wav,32.664,/datasets/xeno_canto/491_all/147445.wav
retpip,432456.wav,17.8155,/datasets/xeno_canto/491_all/432456.wav
retpip,592153.wav,15.730875,/datasets/xeno_canto/491_all/592153.wav
retpip,513327.wav,19.01175,/datasets/xeno_canto/491_all/513327.wav
retpip,147447.wav,11.352,/datasets/xeno_canto/491_all/147447.wav
retpip,438195.wav,12.755313,/datasets/xeno_canto/491_all/438195.wav
retpip,596089.wav,7.5755,/datasets/xeno_canto/491_all/596089.wav
retpip,680643.wav,15.699625,/datasets/xeno_canto/491_all/680643.wav
retpip,23904.wav,5.590188,/datasets/xeno_canto/491_all/23904.wav
retpip,512378.wav,17.293063,/datasets/xeno_canto/491_all/512378.wav
retpip,388003.wav,9.5,/datasets/xeno_canto/491_all/388003.wav
retpip,694017.wav,11.544,/datasets/xeno_canto/491_all/694017.wav
snogoo,503108.wav,23.814438,/datasets/xeno_canto/491_all/503108.wav
snogoo,393000_0.wav,60.032,/datasets/xeno_canto/491_all/393000_0.wav
snogoo,503109.wav,36.164813,/datasets/xeno_canto/491_all/503109.wav
snogoo,598119.wav,11.911875,/datasets/xeno_canto/491_all/598119.wav
snogoo,686872.wav,19.409,/datasets/xeno_canto/491_all/686872.wav
snogoo,393551_9.wav,60.032,/datasets/xeno_canto/491_all/393551_9.wav
snogoo,294523.wav,35.056313,/datasets/xeno_canto/491_all/294523.wav
snogoo,509693_1.wav,21.328,/datasets/xeno_canto/491_all/509693_1.wav
snogoo,173140_0.wav,60.032,/datasets/xeno_canto/491_all/173140_0.wav
snogoo,173139_1.wav,8.224,/datasets/xeno_canto/491_all/173139_1.wav
snogoo,357958_0.wav,60.032,/datasets/xeno_canto/491_all/357958_0.wav
snogoo,598121.wav,8.568188,/datasets/xeno_canto/491_all/598121.wav
snogoo,459194.wav,10.704,/datasets/xeno_canto/491_all/459194.wav
snogoo,173139_0.wav,60.032,/datasets/xeno_canto/491_all/173139_0.wav
snogoo,509699.wav,56.240188,/datasets/xeno_canto/491_all/509699.wav
snogoo,509694.wav,23.165813,/datasets/xeno_canto/491_all/509694.wav
snogoo,509696.wav,30.9685,/datasets/xeno_canto/491_all/509696.wav
snogoo,598120_2.wav,25.986625,/datasets/xeno_canto/491_all/598120_2.wav
snogoo,598120_1.wav,60.032,/datasets/xeno_canto/491_all/598120_1.wav
snogoo,173140_2.wav,3.68,/datasets/xeno_canto/491_all/173140_2.wav
snogoo,598120_0.wav,60.032,/datasets/xeno_canto/491_all/598120_0.wav
snogoo,467752.wav,38.0,/datasets/xeno_canto/491_all/467752.wav
snogoo,452070_2.wav,16.016,/datasets/xeno_canto/491_all/452070_2.wav
snogoo,509698_0.wav,60.032,/datasets/xeno_canto/491_all/509698_0.wav
snogoo,509698_1.wav,59.776,/datasets/xeno_canto/491_all/509698_1.wav
snogoo,173140_1.wav,60.032,/datasets/xeno_canto/491_all/173140_1.wav
snogoo,393000_1.wav,59.968,/datasets/xeno_canto/491_all/393000_1.wav
snogoo,350844.wav,14.828438,/datasets/xeno_canto/491_all/350844.wav
snogoo,393000_2.wav,59.569,/datasets/xeno_canto/491_all/393000_2.wav
snogoo,392250_5.wav,59.968,/datasets/xeno_canto/491_all/392250_5.wav
snogoo,408863.wav,18.18125,/datasets/xeno_canto/491_all/408863.wav
snogoo,392250_4.wav,60.032,/datasets/xeno_canto/491_all/392250_4.wav
snogoo,392250_3.wav,59.968,/datasets/xeno_canto/491_all/392250_3.wav
snogoo,598117.wav,57.051438,/datasets/xeno_canto/491_all/598117.wav
snogoo,598118.wav,18.546938,/datasets/xeno_canto/491_all/598118.wav
snogoo,601777.wav,55.217875,/datasets/xeno_canto/491_all/601777.wav
snogoo,393551_8.wav,60.032,/datasets/xeno_canto/491_all/393551_8.wav
snogoo,121402.wav,29.843813,/datasets/xeno_canto/491_all/121402.wav
snogoo,92035.wav,58.608,/datasets/xeno_canto/491_all/92035.wav
snogoo,392250_2.wav,60.032,/datasets/xeno_canto/491_all/392250_2.wav
snogoo,392250_1.wav,59.968,/datasets/xeno_canto/491_all/392250_1.wav
snogoo,350850.wav,19.580563,/datasets/xeno_canto/491_all/350850.wav
snogoo,392250_0.wav,60.032,/datasets/xeno_canto/491_all/392250_0.wav
snogoo,392249.wav,44.593,/datasets/xeno_canto/491_all/392249.wav
snogoo,357944_0.wav,60.032,/datasets/xeno_canto/491_all/357944_0.wav
snogoo,357944_1.wav,60.032,/datasets/xeno_canto/491_all/357944_1.wav
snogoo,624546.wav,41.544,/datasets/xeno_canto/491_all/624546.wav
snogoo,392250_6.wav,60.032,/datasets/xeno_canto/491_all/392250_6.wav
snogoo,392250_7.wav,59.968,/datasets/xeno_canto/491_all/392250_7.wav
snogoo,392250_8.wav,49.777,/datasets/xeno_canto/491_all/392250_8.wav
snogoo,435999.wav,15.778,/datasets/xeno_canto/491_all/435999.wav
snogoo,452070_0.wav,60.032,/datasets/xeno_canto/491_all/452070_0.wav
snogoo,452074.wav,23.448,/datasets/xeno_canto/491_all/452074.wav
snogoo,452069_1.wav,21.4,/datasets/xeno_canto/491_all/452069_1.wav
snogoo,452069_0.wav,60.032,/datasets/xeno_canto/491_all/452069_0.wav
snogoo,98343_0.wav,60.032,/datasets/xeno_canto/491_all/98343_0.wav
snogoo,540212_0.wav,60.032,/datasets/xeno_canto/491_all/540212_0.wav
snogoo,540212_1.wav,59.968,/datasets/xeno_canto/491_all/540212_1.wav
snogoo,452070_1.wav,60.032,/datasets/xeno_canto/491_all/452070_1.wav
snogoo,357944_2.wav,45.466375,/datasets/xeno_canto/491_all/357944_2.wav
snogoo,459192.wav,37.296,/datasets/xeno_canto/491_all/459192.wav
snogoo,98343_1.wav,33.799875,/datasets/xeno_canto/491_all/98343_1.wav
snogoo,540212_3.wav,59.968,/datasets/xeno_canto/491_all/540212_3.wav
snogoo,540212_4.wav,60.032,/datasets/xeno_canto/491_all/540212_4.wav
snogoo,532048.wav,35.836625,/datasets/xeno_canto/491_all/532048.wav
snogoo,540212_5.wav,59.968,/datasets/xeno_canto/491_all/540212_5.wav
snogoo,540212_6.wav,60.032,/datasets/xeno_canto/491_all/540212_6.wav
snogoo,540212_7.wav,4.936,/datasets/xeno_canto/491_all/540212_7.wav
snogoo,540212_2.wav,60.032,/datasets/xeno_canto/491_all/540212_2.wav
snogoo,121403.wav,34.963938,/datasets/xeno_canto/491_all/121403.wav
snogoo,362116_4.wav,60.032,/datasets/xeno_canto/491_all/362116_4.wav
snogoo,357958_1.wav,60.032,/datasets/xeno_canto/491_all/357958_1.wav
snogoo,164635_1.wav,13.8945625,/datasets/xeno_canto/491_all/164635_1.wav
snogoo,509693_0.wav,60.032,/datasets/xeno_canto/491_all/509693_0.wav
snogoo,143618.wav,49.128,/datasets/xeno_canto/491_all/143618.wav
snogoo,143617.wav,49.392,/datasets/xeno_canto/491_all/143617.wav
snogoo,143616.wav,18.864,/datasets/xeno_canto/491_all/143616.wav
snogoo,143615.wav,32.856,/datasets/xeno_canto/491_all/143615.wav
snogoo,143614.wav,16.68,/datasets/xeno_canto/491_all/143614.wav
snogoo,164635_0.wav,60.032,/datasets/xeno_canto/491_all/164635_0.wav
snogoo,393548_9.wav,53.828,/datasets/xeno_canto/491_all/393548_9.wav
snogoo,505402.wav,33.611625,/datasets/xeno_canto/491_all/505402.wav
snogoo,452574.wav,15.336,/datasets/xeno_canto/491_all/452574.wav
snogoo,452575.wav,12.528,/datasets/xeno_canto/491_all/452575.wav
snogoo,452576.wav,9.936,/datasets/xeno_canto/491_all/452576.wav
snogoo,452577.wav,23.04,/datasets/xeno_canto/491_all/452577.wav
snogoo,452579.wav,7.8,/datasets/xeno_canto/491_all/452579.wav
snogoo,452580.wav,13.92,/datasets/xeno_canto/491_all/452580.wav
snogoo,28265.wav,57.991875,/datasets/xeno_canto/491_all/28265.wav
snogoo,458915.wav,29.376,/datasets/xeno_canto/491_all/458915.wav
snogoo,458916.wav,20.544,/datasets/xeno_canto/491_all/458916.wav
snogoo,160286.wav,29.232,/datasets/xeno_canto/491_all/160286.wav
snogoo,357650.wav,47.119063,/datasets/xeno_canto/491_all/357650.wav
snogoo,685077.wav,8.962125,/datasets/xeno_canto/491_all/685077.wav
snogoo,525888.wav,36.624,/datasets/xeno_canto/491_all/525888.wav
snogoo,143621.wav,24.24,/datasets/xeno_canto/491_all/143621.wav
snogoo,458852_0.wav,60.032,/datasets/xeno_canto/491_all/458852_0.wav
snogoo,455506_0.wav,60.032,/datasets/xeno_canto/491_all/455506_0.wav
snogoo,143620.wav,28.32,/datasets/xeno_canto/491_all/143620.wav
snogoo,450845.wav,25.224,/datasets/xeno_canto/491_all/450845.wav
snogoo,220921.wav,17.027625,/datasets/xeno_canto/491_all/220921.wav
snogoo,220922.wav,42.70625,/datasets/xeno_canto/491_all/220922.wav
snogoo,220923.wav,40.039813,/datasets/xeno_canto/491_all/220923.wav
snogoo,220924.wav,34.836438,/datasets/xeno_canto/491_all/220924.wav
snogoo,220925.wav,15.72775,/datasets/xeno_canto/491_all/220925.wav
snogoo,220926.wav,9.298125,/datasets/xeno_canto/491_all/220926.wav
snogoo,220927.wav,17.754875,/datasets/xeno_canto/491_all/220927.wav
snogoo,455506_1.wav,30.688,/datasets/xeno_canto/491_all/455506_1.wav
snogoo,149944.wav,38.060438,/datasets/xeno_canto/491_all/149944.wav
snogoo,452581.wav,18.216,/datasets/xeno_canto/491_all/452581.wav
snogoo,609200.wav,26.947625,/datasets/xeno_canto/491_all/609200.wav
snogoo,393548_8.wav,60.032,/datasets/xeno_canto/491_all/393548_8.wav
snogoo,393548_7.wav,59.968,/datasets/xeno_canto/491_all/393548_7.wav
snogoo,452073.wav,22.368,/datasets/xeno_canto/491_all/452073.wav
snogoo,516406.wav,41.52,/datasets/xeno_canto/491_all/516406.wav
snogoo,362121_2.wav,45.937,/datasets/xeno_canto/491_all/362121_2.wav
snogoo,362121_1.wav,59.968,/datasets/xeno_canto/491_all/362121_1.wav
snogoo,362121_0.wav,60.032,/datasets/xeno_canto/491_all/362121_0.wav
snogoo,298775_2.wav,29.279375,/datasets/xeno_canto/491_all/298775_2.wav
snogoo,298775_1.wav,60.032,/datasets/xeno_canto/491_all/298775_1.wav
snogoo,298775_0.wav,60.032,/datasets/xeno_canto/491_all/298775_0.wav
snogoo,362119_1.wav,34.697,/datasets/xeno_canto/491_all/362119_1.wav
snogoo,362119_0.wav,60.032,/datasets/xeno_canto/491_all/362119_0.wav
snogoo,362116_6.wav,40.873,/datasets/xeno_canto/491_all/362116_6.wav
snogoo,458913_1.wav,19.864,/datasets/xeno_canto/491_all/458913_1.wav
snogoo,458913_0.wav,60.032,/datasets/xeno_canto/491_all/458913_0.wav
snogoo,362116_5.wav,59.968,/datasets/xeno_canto/491_all/362116_5.wav
snogoo,362116_0.wav,60.032,/datasets/xeno_canto/491_all/362116_0.wav
snogoo,362116_1.wav,59.968,/datasets/xeno_canto/491_all/362116_1.wav
snogoo,362116_2.wav,60.032,/datasets/xeno_canto/491_all/362116_2.wav
snogoo,458852_1.wav,8.464,/datasets/xeno_canto/491_all/458852_1.wav
