bird,freq
fulica_rufifrons,32
fulmarus_glacialis,79
fulmarus_glacialoides,1
fulvetta_cinereiceps,7
fulvetta_danisi,2
fulvetta_formosana,20
fulvetta_ludlowi,12
fulvetta_manipurensis,9
fulvetta_ruficapilla,6
fulvetta_striaticollis,5
fulvetta_vinipectus,27
furnarius_cinnamomeus,69
furnarius_cristatus,27
furnarius_figulus,74
furnarius_leucopus,75
furnarius_longirostris,27
furnarius_minor,22
furnarius_rufus,157
furnarius_torridus,5
galbalcyrhynchus_leucotis,30
galbalcyrhynchus_purusianus,34
galbula_albirostris,46
galbula_chalcothorax,30
galbula_cyanescens,51
galbula_cyanicollis,50
galbula_dea,60
galbula_galbula,39
galbula_leucogastra,92
galbula_pastazae,41
galbula_ruficauda,271
galbula_tombacea,41
galerida_cristata,436
galerida_deva,12
galerida_macrorhyncha,10
galerida_magnirostris,57
galerida_malabarica,16
galerida_modesta,9
galerida_theklae,219
gallicolumba_crinigera,4
gallicolumba_keayi,9
gallicolumba_luzonica,2
gallicolumba_rufigula,2
gallicolumba_tristigmata,1
gallicrex_cinerea,18
gallinago_andina,11
gallinago_delicata,189
gallinago_gallinago,1054
gallinago_hardwickii,28
gallinago_imperialis,26
gallinago_jamesoni,55
gallinago_macrodactyla,11
gallinago_media,117
gallinago_megala,36
gallinago_nemoricola,10
gallinago_nigripennis,16
gallinago_nobilis,40
gallinago_paraguaiae,86
gallinago_solitaria,6
gallinago_stenura,52
gallinago_stricklandii,5
gallinago_undulata,89
gallinula_chloropus,1500
gallinula_comeri,3
gallinula_galeata,244
gallinula_tenebrosa,14
gallirallus_australis,15
gallirallus_calayanensis,3
gallirallus_okinawae,32
gallirallus_philippensis,23
gallirallus_rovianae,4
gallirallus_striatus,20
gallirallus_sylvestris,3
gallirallus_torquatus,11
galloperdix_bicalcarata,28
galloperdix_lunulata,4
galloperdix_spadicea,28
gallus_gallus,137
gallus_lafayettii,29
gallus_sonneratii,61
gallus_varius,27
gampsonyx_swainsonii,27
gampsorhynchus_rufulus,10
gampsorhynchus_torquatus,26
garritornis_isidorei,18
garrulax_calvus,18
garrulax_castanotis,8
garrulax_leucolophus,147
garrulax_lugubris,29
garrulax_maesi,12
garrulax_milleti,18
garrulax_monileger,35
garrulax_strepitans,16
garrulax_taewanus,16
garrulus_glandarius,1500
garrulus_lanceolatus,19
garrulus_lidthi,36
gavia_adamsii,9
gavia_arctica,69
gavia_immer,147
gavia_pacifica,21
gavia_stellata,217
gavicalis_fasciogularis,11
gavicalis_versicolor,12
gavicalis_virescens,66
gecinulus_grantia,43
gecinulus_viridis,17
gelochelidon_nilotica,171
geobiastes_squamiger,12
geocerthia_serrana,20
geococcyx_californianus,126
geococcyx_velox,23
geocolaptes_olivaceus,14
geoffroyus_geoffroyi,82
geoffroyus_heteroclitus,16
geoffroyus_simplex,3
geokichla_crossleyi,7
geokichla_erythronota,4
geokichla_gurneyi,73
geokichla_guttata,23
geokichla_mendeni,6
geokichla_peronii,35
geokichla_piaggiae,20
geokichla_princei,1
geokichla_sibirica,38
geokichla_spiloptera,38
geokichla_wardii,2
geopelia_cuneata,12
geopelia_humeralis,52
geopelia_maugeus,12
geopelia_placida,37
geopelia_striata,126
geophaps_plumifera,3
geophaps_scripta,5
geophaps_smithii,2
geositta_antarctica,19
geositta_crassirostris,11
geositta_cunicularia,37
geositta_isabellina,13
geositta_maritima,7
geositta_peruviana,3
geositta_poeciloptera,19
geositta_punensis,18
geositta_rufipennis,70
geositta_saxicolina,10
geositta_tenuirostris,17
geospiza_conirostris,2
geospiza_fortis,3
geospiza_fuliginosa,4
geospiza_magnirostris,2
geospiza_scandens,4
geothlypis_aequinoctialis,37
geothlypis_auricularis,36
geothlypis_beldingi,17
geothlypis_chiriquensis,23
geothlypis_flavovelata,4
geothlypis_formosa,156
geothlypis_nelsoni,27
geothlypis_philadelphia,190
geothlypis_poliocephala,91
geothlypis_rostrata,12
geothlypis_semiflava,56
geothlypis_speciosa,45
geothlypis_tolmiei,284
geothlypis_trichas,581
geothlypis_velata,178
geotrygon_caniceps,5
geotrygon_chrysia,10
geotrygon_leucometopia,1
geotrygon_montana,122
geotrygon_mystacea,3
geotrygon_purpurata,9
geotrygon_saphirina,12
geotrygon_versicolor,1
geotrygon_violacea,10
geranoaetus_albicaudatus,56
geranoaetus_melanoleucus,45
geranoaetus_polyosoma,20
geranospiza_caerulescens,68
geronticus_calvus,1
geronticus_eremita,48
gerygone_albofrontata,4
gerygone_chloronota,25
gerygone_chrysogaster,15
gerygone_dorsalis,5
gerygone_flavolateralis,5
gerygone_fusca,9
gerygone_hypoxantha,4
gerygone_igata,25
gerygone_inornata,11
gerygone_levigaster,16
gerygone_magnirostris,41
gerygone_modesta,3
gerygone_mouki,42
gerygone_olivacea,20
gerygone_palpebrosa,28
gerygone_ruficollis,13
gerygone_sulphurea,59
gerygone_tenebrosa,2
glareola_cinerea,1
glareola_lactea,18
glareola_maldivarum,30
glareola_nordmanni,19
glareola_nuchalis,9
glareola_ocularis,7
glareola_pratincola,96
glaucidium_albertinum,1
glaucidium_bolivianum,35
glaucidium_brasilianum,439
glaucidium_brodiei,118
glaucidium_californicum,185
glaucidium_capense,47
glaucidium_castanopterum,21
glaucidium_castanotum,28
glaucidium_cobanense,13
glaucidium_costaricanum,19
glaucidium_cuculoides,123
glaucidium_gnoma,89
glaucidium_griseiceps,39
glaucidium_hardyi,85
glaucidium_hoskinsii,16
glaucidium_jardinii,69
glaucidium_minutissimum,62
glaucidium_mooreorum,1
glaucidium_nana,55
glaucidium_nubicola,35
glaucidium_palmarum,33
glaucidium_parkeri,19
glaucidium_passerinum,519
glaucidium_perlatum,66
glaucidium_peruanum,76
glaucidium_radiatum,68
glaucidium_sanchezi,13
glaucidium_siju,14
glaucidium_sjostedti,7
glaucidium_tephronotum,15
glaucis_aeneus,13
glaucis_dohrnii,22
glaucis_hirsutus,38
gliciphila_melanops,12
glossopsitta_concinna,17
glycichaera_fallax,3
glycifohia_notabilis,1
glycifohia_undulata,8
glyphorynchus_spirurus,205
gnorimopsar_chopi,169
goethalsia_bella,1
goldmania_violiceps,7
gomphocerippus_rufus,1
gorsachius_goisagi,11
gorsachius_leuconotus,5
gorsachius_magnificus,1
gorsachius_melanolophus,33
goura_cristata,1
goura_sclaterii,4
goura_victoria,3
gracula_indica,49
gracula_ptilogenys,18
gracupica_nigricollis,51
grafisia_torquata,1
grallaria_albigula,58
grallaria_alleni,51
grallaria_andicolus,31
grallaria_bangsi,81
grallaria_blakei,46
grallaria_capitalis,29
grallaria_carrikeri,17
grallaria_dignissima,30
grallaria_eludens,13
grallaria_erythroleuca,33
grallaria_erythrotis,38
grallaria_excelsa,12
grallaria_flavotincta,87
grallaria_gigantea,18
grallaria_griseonucha,19
grallaria_guatimalensis,116
grallaria_haplonota,73
grallaria_hypoleuca,119
grallaria_kaestneri,67
grallaria_milleri,51
grallaria_nuchalis,129
grallaria_przewalskii,34
grallaria_quitensis,175
grallaria_ridgelyi,37
grallaria_ruficapilla,313
grallaria_rufocinerea,54
grallaria_rufula,340
grallaria_squamigera,95
grallaria_urraoensis,18
grallaria_varia,115
grallaria_watkinsi,55
grallaricula_cucullata,21
grallaricula_cumanensis,6
grallaricula_ferrugineipectus,54
grallaricula_flavirostris,45
grallaricula_leymebambae,43
grallaricula_lineifrons,37
grallaricula_loricata,5
grallaricula_nana,159
grallaricula_ochraceifrons,16
grallaricula_peruviana,13
grallina_bruijnii,4
grallina_cyanoleuca,59
graminicola_bengalensis,7
graminicola_striatus,13
grammatoptila_striata,61
granatellus_pelzelni,83
granatellus_sallaei,13
granatellus_venustus,20
grandala_coelicolor,1
grantiella_picta,13
graueria_vittata,12
graydidascalus_brachyurus,32
griseotyrannus_aurantioatrocristatus,61
grus_americana,3
grus_carunculata,3
grus_grus,773
grus_japonensis,43
grus_monacha,32
grus_nigricollis,23
grus_paradisea,44
grus_virgo,53
gryllodes_sigillatus,1
gryllotalpa_gryllotalpa,9
gryllus_bimaculatus,4
gryllus_campestris,20
guadalcanaria_inexpectata,4
guaruba_guarouba,15
gubernatrix_cristata,15
gubernetes_yetapa,71
guira_guira,135
guttera_plumifera,4
guttera_pucherani,13
gygis_alba,48
gymnobucco_bonapartei,11
gymnobucco_calvus,15
gymnobucco_peli,3
gymnocichla_nudiceps,38
gymnoderus_foetidus,1
gymnomystax_mexicanus,40
gymnomyza_aubryana,3
gymnomyza_brunneirostris,17
gymnomyza_samoensis,31
gymnomyza_viridis,4
gymnophaps_albertisii,1
gymnophaps_solomonensis,1
gymnopithys_bicolor,83
gymnopithys_leucaspis,51
gymnopithys_rufigula,47
gymnorhina_tibicen,76
gymnorhinus_cyanocephalus,122
gymnoris_dentata,29
gymnoris_pyrgita,26
gymnoris_superciliaris,44
gymnoris_xanthocollis,52
gypaetus_barbatus,12
gypohierax_angolensis,7
gyps_africanus,5
gyps_bengalensis,2
gyps_coprotheres,1
gyps_fulvus,63
gyps_himalayensis,2
gyps_indicus,1
gyps_rueppelli,6
habia_atrimaxillaris,33
habia_cristata,60
habia_fuscicauda,117
habia_gutturalis,46
habia_rubica,281
habroptila_wallacii,12
haematoderus_militaris,4
haematopus_ater,26
haematopus_bachmani,25
haematopus_chathamensis,3
haematopus_finschi,12
haematopus_fuliginosus,10
haematopus_leucopodus,23
haematopus_longirostris,20
haematopus_moquini,12
haematopus_ostralegus,844
haematopus_palliatus,128
haematopus_unicolor,22
haematortyx_sanguiniceps,33
haemorhous_cassinii,195
haemorhous_mexicanus,405
haemorhous_purpureus,297
hafferia_fortis,100
hafferia_immaculata,60
hafferia_zeledoni,129
halcyon_albiventris,56
halcyon_badia,24
halcyon_chelicuti,35
halcyon_coromanda,133
halcyon_leucocephala,53
halcyon_malimbica,72
halcyon_pileata,13
halcyon_senegalensis,83
halcyon_senegaloides,13
halcyon_smyrnensis,219
haliaeetus_albicilla,162
haliaeetus_humilis,10
haliaeetus_ichthyaetus,23
haliaeetus_leucocephalus,92
haliaeetus_leucogaster,40
haliaeetus_leucoryphus,7
haliaeetus_pelagicus,37
haliaeetus_sanfordi,1
haliaeetus_vocifer,69
haliastur_indus,60
haliastur_sphenurus,23
halobaena_caerulea,3
hapalopsittaca_amazonina,37
hapalopsittaca_fuertesi,25
hapalopsittaca_melanotis,10
hapalopsittaca_pyrrhops,9
hapaloptila_castanea,19
haplochelidon_andecola,9
haplophaedia_assimilis,6
haplophaedia_aureliae,19
haplophaedia_lugens,8
haplospiza_rustica,60
haplospiza_unicolor,93
harpactes_ardens,23
harpactes_diardii,54
harpactes_duvaucelii,48
harpactes_erythrocephalus,54
harpactes_fasciatus,23
harpactes_kasumba,66
harpactes_oreskios,81
harpactes_orrhophaeus,27
harpactes_wardi,17
harpactes_whiteheadi,12
harpagus_bidentatus,35
harpagus_diodon,28
harpia_harpyja,64
harpyopsis_novaeguineae,16
hartertula_flavoviridis,11
hartlaubius_auratus,4
hedydipna_collaris,199
hedydipna_metallica,24
hedydipna_pallidigaster,5
hedydipna_platura,18
heinrichia_calligyna,20
heleia_crassirostris,10
heleia_muelleri,4
heliactin_bilophus,18
heliangelus_amethysticollis,14
heliangelus_clarisse,16
heliangelus_exortis,19
heliangelus_mavors,5
heliangelus_micraster,7
heliangelus_regalis,9
heliangelus_spencei,4
heliangelus_strophianus,8
heliangelus_viola,22
helicolestes_hamatus,29
heliobletus_contaminatus,51
heliobletus_sp.nov.lontras,4
heliodoxa_aurescens,8
heliodoxa_branickii,1
heliodoxa_gularis,5
heliodoxa_imperatrix,10
heliodoxa_jacula,18
heliodoxa_leadbeateri,24
heliodoxa_rubinoides,27
heliodoxa_schreibersii,15
heliodoxa_xanthogonys,5
heliolais_erythropterus,15
heliomaster_constantii,31
heliomaster_furcifer,12
heliomaster_longirostris,17
heliomaster_squamosus,7
heliopais_personatus,1
heliornis_fulica,37
heliothryx_auritus,14
heliothryx_barroti,10
hellmayrea_gularis,74
helmitheros_vermivorum,131
helopsaltes_amnicola,27
helopsaltes_certhiola,105
helopsaltes_fasciolatus,39
helopsaltes_ochotensis,29
helopsaltes_pleskei,36
helopsaltes_pryeri,40
hemicircus_canente,37
hemicircus_concretus,20
hemignathus_wilsoni,17
hemiphaga_chathamensis,1
hemiphaga_novaeseelandiae,8
hemiprocne_comata,18
hemiprocne_coronata,32
hemiprocne_longipennis,35
hemiprocne_mystacea,14
hemipus_hirundinaceus,19
hemipus_picatus,35
hemispingus_atropileus,36
hemispingus_auricularis,26
hemispingus_calophrys,12
hemispingus_frontalis,32
hemispingus_melanotis,40
hemispingus_ochraceus,10
hemispingus_parodii,13
hemispingus_piurae,21
hemispingus_reyi,11
hemispingus_rufosuperciliaris,14
hemispingus_superciliaris,91
hemispingus_trifasciatus,5
hemispingus_verticalis,23
hemispingus_xanthophthalmus,3
hemithraupis_flavicollis,44
hemithraupis_guira,131
hemithraupis_ruficapilla,55
hemitriccus_cinnamomeipectus,19
hemitriccus_cohnhafti,13
hemitriccus_diops,113
hemitriccus_flammulatus,60
hemitriccus_furcatus,62
hemitriccus_granadensis,79
hemitriccus_griseipectus,127
hemitriccus_inornatus,19
hemitriccus_iohannis,62
hemitriccus_josephinae,19
hemitriccus_kaempferi,14
hemitriccus_margaritaceiventer,220
hemitriccus_minimus,63
hemitriccus_minor,98
hemitriccus_mirandae,14
hemitriccus_nidipendulus,43
hemitriccus_obsoletus,46
hemitriccus_orbitatus,77
hemitriccus_rufigularis,35
hemitriccus_spodiops,8
hemitriccus_striaticollis,78
hemitriccus_zosterops,73
hemixos_castanonotus,33
hemixos_cinereus,32
hemixos_flavala,46
henicophaps_albifrons,6
henicorhina_anachoreta,31
henicorhina_leucophrys,965
henicorhina_leucoptera,76
henicorhina_leucosticta,571
henicorhina_negreti,86
herpetotheres_cachinnans,292
herpsilochmus_atricapillus,123
herpsilochmus_axillaris,51
herpsilochmus_dorsimaculatus,95
herpsilochmus_dugandi,45
herpsilochmus_gentryi,22
herpsilochmus_longirostris,62
herpsilochmus_motacilloides,13
herpsilochmus_parkeri,22
herpsilochmus_pectoralis,33
herpsilochmus_pileatus,33
herpsilochmus_praedictus,12
herpsilochmus_roraimae,23
herpsilochmus_rufimarginatus,280
herpsilochmus_sellowi,45
herpsilochmus_sp.nov.inambari_tambopata,5
herpsilochmus_stictocephalus,31
herpsilochmus_sticturus,17
herpsilochmus_stotzi,5
hesperiphona_abeillei,34
hesperiphona_vespertina,195
heterocercus_aurantiivertex,35
heterocercus_flavivertex,14
heterocercus_linteatus,12
heteromirafra_archeri,16
heteromirafra_ruddi,7
heteromunia_pectoralis,1
heteromyias_albispecularis,22
heteromyias_cinereifrons,61
heteronetta_atricapilla,10
heterophasia_auricularis,41
heterophasia_capistrata,73
heterophasia_desgodinsi,23
heterophasia_gracilis,36
heterophasia_melanoleuca,47
heterophasia_picaoides,44
heterophasia_pulchella,48
heterospingus_rubrifrons,7
heterospingus_xanthopygius,24
heteroxenicus_stellatus,4
heteroxolmis_dominicana,10
hieraaetus_ayresii,3
hieraaetus_morphnoides,5
hieraaetus_pennatus,49
hieraaetus_wahlbergi,5
hierococcyx_bocki,37
hierococcyx_fugax,31
hierococcyx_hyperythrus,30
hierococcyx_nisicolor,25
hierococcyx_pectoralis,29
hierococcyx_sparverioides,101
hierococcyx_vagans,30
hierococcyx_varius,106
himantopus_himantopus,557
himantopus_leucocephalus,38
himantopus_melanurus,78
himantopus_mexicanus,190
himantopus_novaezelandiae,7
himantornis_haematopus,12
himatione_sanguinea,58
hippolais_icterina,1024
hippolais_languida,27
hippolais_olivetorum,26
hippolais_polyglotta,611
hirundapus_caudacutus,8
hirundapus_cochinchinensis,1
hirundapus_giganteus,1
hirundinea_ferruginea,113
hirundo_aethiopica,7
hirundo_albigularis,18
hirundo_angolensis,17
hirundo_atrocaerulea,12
hirundo_dimidiata,11
hirundo_domicola,5
hirundo_leucosoma,2
hirundo_lucida,7
hirundo_megaensis,4
hirundo_neoxena,34
hirundo_nigrita,1
hirundo_nigrorufa,6
hirundo_rustica,1461
hirundo_smithii,17
hirundo_tahitica,52
histrionicus_histrionicus,34
histurgops_ruficauda,20
hoploxypterus_cayanus,37
horizocerus_albocristatus,14
horizocerus_hartlaubi,10
horizorhinus_dohrni,9
horornis_acanthizoides,61
horornis_annae,11
horornis_brunnescens,33
horornis_canturians,84
horornis_carolinae,12
horornis_diphone,145
horornis_flavolivaceus,57
horornis_fortipes,151
horornis_haddeni,4
horornis_parens,6
horornis_ruficapilla,19
horornis_seebohmi,17
horornis_vulcanius,99
houbaropsis_bengalensis,2
humblotia_flavirostris,2
hydrobates_pelagicus,55
hydrocoloeus_minutus,68
hydrophasianus_chirurgus,23
hydroprogne_caspia,251
hydropsalis_cayennensis,34
hydropsalis_climacocerca,30
hydropsalis_maculicaudus,67
hydropsalis_torquata,34
hydrornis_baudii,47
hydrornis_caeruleus,22
hydrornis_cyaneus,49
hydrornis_elliotii,49
hydrornis_irena,60
hydrornis_nipalensis,12
hydrornis_oatesi,8
hydrornis_phayrei,11
hydrornis_schneideri,6
hydrornis_schwaneri,33
hydrornis_soror,23
hylacola_cauta,10
hylacola_pyrrhopygia,4
hylexetastes_brigidai,14
hylexetastes_perrotii,19
hylexetastes_stresemanni,16
hylexetastes_uniformis,28
hylia_prasina,47
hyliota_australis,12
hyliota_flavigaster,10
hyliota_usambara,1
hylocharis_chrysura,69
hylocharis_cyanus,113
hylocharis_eliciae,35
hylocharis_grayi,11
hylocharis_humboldtii,4
hylocharis_sapphirina,27
hylocichla_mustelina,321
hylocitrea_bonensis,4
hylomanes_momotula,32
hylonympha_macrocerca,7
hylopezus_auricularis,30
hylopezus_berlepschi,68
hylopezus_dives,62
hylopezus_fulviventris,31
hylopezus_macularius,42
hylopezus_nattereri,110
hylopezus_ochroleucus,38
hylopezus_paraensis,16
hylopezus_perspicillatus,78
hylopezus_whittakeri,19
hylophilus_amaurocephalus,73
hylophilus_aurantiifrons,45
hylophilus_brunneiceps,23
hylophilus_decurtatus,140
hylophilus_flavipes,110
hylophilus_hypoxanthus,109
hylophilus_muscicapinus,61
hylophilus_ochraceiceps,161
hylophilus_olivaceus,46
hylophilus_pectoralis,98
hylophilus_poicilotis,87
hylophilus_semibrunneus,73
hylophilus_semicinereus,72
hylophilus_thoracicus,113
hylophylax_naevioides,89
hylophylax_naevius,205
hylophylax_punctulatus,93
hylopsar_cupreocauda,10
hylopsar_purpureiceps,6
hylorchilus_navai,31
hylorchilus_sumichrasti,38
hymenops_perspicillatus,23
hypargos_margaritatus,6
hypargos_niveoguttatus,18
hypergerus_atriceps,42
hypnelus_bicinctus,29
hypnelus_ruficollis,20
hypocnemis_cantator,121
hypocnemis_flavescens,53
hypocnemis_hypoxantha,88
hypocnemis_ochrogyna,36
hypocnemis_peruviana,155
hypocnemis_rondoni,5
hypocnemis_striata,101
hypocnemis_subflava,58
hypocnemoides_maculicauda,54
hypocnemoides_melanopogon,87
hypocolius_ampelinus,35
hypocryptadius_cinnamomeus,10
hypoedaleus_guttatus,149
hypopyrrhus_pyrohypogaster,75
hypositta_corallirostris,6
hypothymis_azurea,223
hypothymis_coelestis,4
hypothymis_helenae,8
hypothymis_puella,24
hypsipetes_amaurotis,159
hypsipetes_borbonicus,61
hypsipetes_crassirostris,16
hypsipetes_everetti,24
hypsipetes_ganeesa,54
hypsipetes_guimarasensis,21
hypsipetes_leucocephalus,145
hypsipetes_madagascariensis,42
hypsipetes_mindorensis,9
hypsipetes_moheliensis,3
hypsipetes_olivaceus,20
hypsipetes_parvirostris,4
hypsipetes_philippinus,58
hypsipetes_rufigularis,6
hypsipetes_siquijorensis,19
ianthocincla_lunulata,15
ianthocincla_maxima,37
ianthocincla_ocellata,57
ianthocincla_rufogularis,12
ianthocincla_sukatschewi,9
ibidorhyncha_struthersii,21
ibycter_americanus,197
ichthyaetus_audouinii,43
ichthyaetus_hemprichii,11
ichthyaetus_ichthyaetus,14
ichthyaetus_leucophthalmus,8
ichthyaetus_melanocephalus,169
ichthyaetus_relictus,1
icteria_virens,374
icterus_abeillei,24
icterus_auratus,6
icterus_auricapillus,15
icterus_bonana,2
icterus_bullockii,259
icterus_cayanensis,76
icterus_chrysater,184
icterus_croconotus,71
icterus_cucullatus,211
icterus_dominicensis,1
icterus_fuertesi,5
icterus_galbula,254
icterus_graceannae,22
icterus_graduacauda,59
icterus_gularis,75
icterus_icterus,39
icterus_jamacaii,38
icterus_laudabilis,3
icterus_leucopteryx,5
icterus_maculialatus,10
icterus_melanopsis,2
icterus_mesomelas,69
icterus_nigrogularis,74
icterus_northropi,5
icterus_oberi,7
icterus_parisorum,204
icterus_pectoralis,34
icterus_portoricensis,15
icterus_prosthemelas,9
icterus_pustulatus,158
icterus_pyrrhopterus,127
icterus_spurius,182
icterus_wagleri,62
ictinaetus_malaiensis,9
ictinia_mississippiensis,27
ictinia_plumbea,46
idiopsar_brachyurus,4
iduna_caligata,112
iduna_natalensis,47
iduna_opaca,107
iduna_pallida,169
iduna_rama,74
iduna_similis,33
ifrita_kowaldi,16
ilicura_militaris,75
illadopsis_albipectus,40
illadopsis_cleaveri,28
illadopsis_fulvescens,54
illadopsis_puveli,34
illadopsis_pyrrhoptera,19
illadopsis_rufescens,9
illadopsis_rufipennis,175
incana_incana,2
incaspiza_laeta,16
incaspiza_ortizi,29
incaspiza_personata,17
incaspiza_pulchra,11
incaspiza_watkinsi,9
indicator_conirostris,10
indicator_exilis,16
indicator_indicator,78
indicator_maculatus,8
indicator_meliphilus,2
indicator_minor,44
indicator_pumilio,3
indicator_variegatus,34
indicator_willcocksi,3
indicator_xanthonotus,4
inezia_caudata,29
inezia_inornata,55
inezia_subflava,23
inezia_tenuirostris,35
iodopleura_fusca,17
iodopleura_isabellae,32
iodopleura_pipra,31
iole_cacharensis,10
iole_charlottae,10
iole_crypta,26
iole_propinqua,43
iole_viridescens,53
irania_gutturalis,26
irediparra_gallinacea,9
irena_cyanogastra,20
iridophanes_pulcherrimus,7
iridosornis_analis,32
iridosornis_jelskii,4
iridosornis_porphyrocephalus,31
iridosornis_reinhardti,9
iridosornis_rufivertex,20
isleria_guttata,37
isleria_hauxwelli,117
isophya_mavromoustakisi,1
ispidina_lecontei,6
ispidina_picta,36
ithaginis_cruentus,27
ixobrychus_cinnamomeus,16
ixobrychus_dubius,6
ixobrychus_eurhythmus,11
